CAMPAÑA;STATUS;OP;OC;BUYER;SUPPLIER;CATEGORY;PRODUCTO;PROYECT;FACT;QTY;UM;CUR;AMOUNT;PAYMENT TERM;INCOTERM;MODE;TYPE;POL;POD;QTY CTNR;TYPE CTNR;BULKS;CARGO READY;ASSIGMENT DATE;FFW;NAVIERA / AEROLINEA;BOOKING;CNTR NR;PICK UP DATE;STACKING;ETD 1;ETD 2;ATD;WEEK ATD;B/L- AWB;NAVE;ETA 1;ETA 2;ATA;WEEK ATA;INSURANCE HPER;INSURANCE POLICY;INSURANCE POLICY DATE;DEPOT;AG. ADUANA;Orden;FECHA IE;FECHA NUM DAM;DAM;CANAL;FECHA DESCARGA;FECHA TARJA;FECHA LEVANTE;FECHA INSPECCION SENASA;FECHA LIBERACION SENASA;FECHA VCTO SOBRESTADIA;TRANSP LIMA (T1);FECHA RETIRO (T1);GR T1 ;TRANSP TRUX (T2);FECHA ENTREGA BASE T2 (T1);FECHA GATE IN (T1);PUNTO DE LLEGADA;FECHA INICIO DE VIAJE  (T2);FECHA FIN DE VIAJE (T2);WEEK TRUX ;GR T2 ;GR HORTIFRUT;FECHA ENVIO ARCHIV;NRO CAJA ARCHIVO;COURIER PARA ENVÍO DE DOCS;NRO DE TRACKING DOCS ;OBSERVACIONES HORTIFRUT;CARGO PRODUCE OBSERVACIONES
2021-2022;LIQUIDADA;21-005-HTAL;4700001847;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2108;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;20/11/2020;;CH ROBINSON;CMA CGM;;GLDU7416808;NA;21/11/2020;23/11/2020;23/11/2020;23/11/2020;48;CHSL2201700;COSCO SHIPPING DANUBE ;1/01/2021;1/01/2021;7/01/2021;1;SI;223530255;;IMUPESA;AVM;62;21/01/2021;11/01/2021;118-2021-10-009446-01-4-00;Verde;9/01/2021;9/01/2021;13/01/2021;3/02/2021;4/02/2021;;SLI; 16/01/2021;001-005978;AGERSA;8/02/2021;9/02/2021;OLMOS;13/02/2021;14/02/2021;6;PEND;PEND;28/03/2022;2021-1;;-;;Control 23/12: En proceso de carga [21-248-HPER // SEGU5657635]
2021-2022;LIQUIDADA;21-005-HTAL;4700001847;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2108;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;20/11/2020;;CH ROBINSON;CMA CGM;;CAIU8063861;NA;21/11/2020;23/11/2020;23/11/2020;23/11/2020;48;CHSL2201700;COSCO SHIPPING DANUBE ;1/01/2021;1/01/2021;7/01/2021;1;SI;223530255;;IMUPESA;AVM;62;21/01/2021;11/01/2021;118-2021-10-009446-01-4-00;Verde;9/01/2021;9/01/2021;13/01/2021;3/02/2021;4/02/2021;;SLI; 16/01/2021;001-005777;AGERSA;8/02/2021;9/02/2021;OLMOS;13/02/2021;14/02/2021;6;PEND;PEND;28/03/2022;2021-1;;-;;Control 23/12: En proceso de carga [21-247-HPER // HLBU1164641]
2021-2022;LIQUIDADA;21-005-HTAL;4700001847;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2108;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;20/11/2020;;CH ROBINSON;CMA CGM;;SEGU4733319;NA;21/11/2020;23/11/2020;23/11/2020;23/11/2020;48;CHSL2201700;COSCO SHIPPING DANUBE ;1/01/2021;1/01/2021;7/01/2021;1;SI;223530255;;IMUPESA;AVM;62;21/01/2021;11/01/2021;118-2021-10-009446-01-4-00;Verde;9/01/2021;9/01/2021;13/01/2021;3/02/2021;4/02/2021;;SLI; 16/01/2021;001-005779;AGERSA;9/02/2021;9/02/2021;OLMOS;13/02/2021;14/02/2021;6;PEND;PEND;28/03/2022;2021-1;;-;;Control 23/12: En proceso de carga [21-247-HPER // TGHU9701755]
2021-2022;LIQUIDADA;21-005-HTAL;4700001847;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2108;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;20/11/2020;;CH ROBINSON;CMA CGM;;TCLU5207107;NA;21/11/2020;23/11/2020;23/11/2020;23/11/2020;48;CHSL2201700;COSCO SHIPPING DANUBE ;1/01/2021;1/01/2021;7/01/2021;1;SI;223530255;;IMUPESA;AVM;34;28/12/2020;11/01/2021;118-2021-10-009446-01-4-00;Verde;9/01/2021;9/01/2021;13/01/2021;22/02/2021;22/02/2021;;SLI; 16/01/2021;001-005709;AGERSA;24/02/2021;24/02/2021;CHAO;24/02/2021;25/02/2021;8;018-2215;012-1615;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-244-HPER // TCNU1813870]
2021-2022;LIQUIDADA;21-005-HTAL;4700001847;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2108;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;20/11/2020;;CH ROBINSON;CMA CGM;;ECMU9820857;NA;21/11/2020;23/11/2020;23/11/2020;23/11/2020;48;CHSL2201700;COSCO SHIPPING DANUBE ;1/01/2021;1/01/2021;7/01/2021;1;SI;223530255;;IMUPESA;AVM;34;28/12/2020;11/01/2021;118-2021-10-009446-01-4-00;Verde;9/01/2021;9/01/2021;13/01/2021;22/02/2021;22/02/2021;;SLI; 16/01/2021;001-5710;AGERSA;24/02/2021;25/02/2021;CHAO;24/02/2021;25/02/2021;8;019-1830;012-1616;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-244-HPER //FFAU2651302]
2021-2022;LIQUIDADA;21-006-HTAL;4700001857;OMAR;PROJAR;E & E;BERRYPOT FRAMBUESA 10.5L NEGRO;-;FRCLP-20-00595;2,640;UN;EUR;1,980.00;30;CIF;SEA;FCL/FCL;BARCELONA;CALLAO;1;40HC;1;3/12/2020;NA;DIRECTO;MSC;;MSMU7102401;NA;3/12/2020;6/12/2020;6/12/2020;20/12/2020;51;MEDUCD368329;MSC VITA;8/01/2021;8/01/2021;17/02/2021;7;NO;-;;IMUPESA;AVM;34;28/12/2020;25/01/2021;118-2021-10-031427-01-9-00;Verde;17/02/2021;18/02/2021;19/02/2021;22/02/2021;22/02/2021;;SLI;25/02/2021;001-5870;AGERSA;25/02/2021;25/02/2021;CHAO;25/02/2021;26/02/2021;8;033-2583;012-1618;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-244-HPER // HLBU2594328]
2021-2022;LIQUIDADA;21-006-HTAL;4700001857;OMAR;PROJAR;E & E;AIRPLUS DRAIN REJILLA INTERIOR 25;-;FRCLP-20-00595;1,840;UN;EUR;294.40;30;CIF;SEA;FCL/LCL;BARCELONA;CALLAO;0.33;40HC;1;3/12/2020;NA;DIRECTO;MSC;;MSMU7102401;NA;3/12/2020;6/12/2020;6/12/2020;20/12/2020;51;MEDUCD368329;MSC VITA;8/01/2021;8/01/2021;17/02/2021;7;NO;-;;IMUPESA;AVM;34;28/12/2020;25/01/2021;118-2021-10-031427-01-9-00;Verde;17/02/2021;18/02/2021;19/02/2021;22/02/2021;22/02/2021;;SLI;25/02/2021;001-5871;AGERSA;25/02/2021;25/02/2021;CHAO;25/02/2021;26/02/2021;8;043-2040;012-1617;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-243-HPER // HLBU3344703]
2021-2022;LIQUIDADA;21-006-HTAL;4700001857;OMAR;PROJAR;SUSTRATOS;"PROJAR PS SUSTRABERRY ARANDANO
PRECISIÓN";-;FRCLP-20-00595;20;BOLSAS;EUR;7,480.00;30;CIF;SEA;FCL/LCL;BARCELONA;CALLAO;0.33;40HC;20;3/12/2020;NA;DIRECTO;MSC;;MSMU7102401;NA;3/12/2020;6/12/2020;6/12/2020;20/12/2020;51;MEDUCD368329;MSC VITA;8/01/2021;8/01/2021;17/02/2021;7;NO;-;;IMUPESA;AVM;34;28/12/2020;25/01/2021;118-2021-10-031427-01-9-00;Verde;17/02/2021;18/02/2021;19/02/2021;22/02/2021;22/02/2021;;SLI;25/02/2021;001-5881;AGERSA;26/02/2021;26/02/2021;CHAO;26/02/2021;27/02/2021;8;050-2017;012-1619;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-243-HPER // TGHU8708360]
2021-2022;LIQUIDADA;21-006-HTAL;4700001857;OMAR;PROJAR;E & E;MACETA BERRYPOT DRAIN 25;-;FRCLP-20-00595;1,840;UN;EUR;2,484.00;30;CIF;SEA;FCL/LCL;BARCELONA;CALLAO;0.33;40HC;2;3/12/2020;NA;DIRECTO;MSC;;MSMU7102401;NA;3/12/2020;6/12/2020;6/12/2020;20/12/2020;51;MEDUCD368329;MSC VITA;8/01/2021;8/01/2021;17/02/2021;7;NO;-;;IMUPESA;AVM;34;28/12/2020;25/01/2021;118-2021-10-031427-01-9-00;Verde;17/02/2021;18/02/2021;19/02/2021;22/02/2021;22/02/2021;;SLI;25/02/2021;001-5882;AGERSA;26/02/2021;26/02/2021;CHAO;26/02/2021;27/02/2021;8;011-2702;012-1620;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-243-HPER // HLBU1956377]
2021-2022;LIQUIDADA;21-007-HTAL;4700001904;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2211;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;2/12/2020;;CH ROBINSON;CMA CGM;;TCLU8268620;NA;3/12/2020;5/12/2020;5/12/2020;4/12/2020;49;CHSL2201755;CMA CGM JEAN GABRIEL;8/01/2021;8/01/2021;29/01/2021;4;SI;1100054_0002;;IMUPESA;AVM;129;28/01/2021; 26/01/2021;118-2021-10-032400-01-7-00;Verde;30/01/2021;2/01/2021;29/01/2021;15/02/2021;16/02/2021;;AVM; 05/02/2021;PEND;AGERSA;18/02/2021;18/02/2021;CHAO;19/02/2021;20/02/2021;7;024-1673;012-1607;28/03/2022;2021-1;;-;;Cargada en CP - FALTA CERT. ORIG, CERT. FITOSANITARIO DE EXP, FACTURA, PL, PROFORMA SLI [21-246-HPER // WHSU6063682]
2021-2022;LIQUIDADA;21-007-HTAL;4700001904;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2211;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;2/12/2020;;CH ROBINSON;CMA CGM;;TCNU4137851;NA;3/12/2020;5/12/2020;5/12/2020;4/12/2020;49;CHSL2201755;CMA CGM JEAN GABRIEL;8/01/2021;8/01/2021;29/01/2021;4;SI;1100054_0002;;IMUPESA;AVM;129;28/01/2021; 26/01/2021;118-2021-10-032400-01-7-00;Verde;30/01/2021;2/01/2021;29/01/2021;15/02/2021;16/02/2021;;AVM; 05/02/2021;PEND;AGERSA;18/02/2021;18/02/2021;CHAO;19/02/2021;20/02/2021;7;028-2556;012-1608;28/03/2022;2021-1;;-;;Cargada en CP - FALTA CERT. ORIG, CERT. FITOSANITARIO DE EXP, FACTURA, PL, PROFORMA SLI [21-246-HPER // WHSU6634035]
2021-2022;LIQUIDADA;21-007-HTAL;4700001904;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2211;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;2/12/2020;;CH ROBINSON;CMA CGM;;GLDU7651828;NA;3/12/2020;5/12/2020;5/12/2020;4/12/2020;49;CHSL2201755;CMA CGM JEAN GABRIEL;8/01/2021;8/01/2021;29/01/2021;4;SI;1100054_0002;;IMUPESA;AVM;129;28/01/2021; 26/01/2021;118-2021-10-032400-01-7-00;Verde;30/01/2021;2/01/2021;29/01/2021;15/02/2021;16/02/2021;;AVM; 05/02/2021;PEND;AGERSA;18/02/2021;18/02/2021;OLMOS;20/02/2021;21/02/2021;7;;012-1609;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-245-HPER // HLBU1943929]
2021-2022;LIQUIDADA;21-007-HTAL;4700001904;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2211;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;2/12/2020;;CH ROBINSON;CMA CGM;;GLDU7630701;NA;3/12/2020;5/12/2020;5/12/2020;4/12/2020;49;CHSL2201755;CMA CGM JEAN GABRIEL;8/01/2021;8/01/2021;29/01/2021;4;SI;1100054_0002;;IMUPESA;AVM;34;28/12/2020; 26/01/2021;118-2021-10-032400-01-7-00;Verde;30/01/2021;2/01/2021;29/01/2021;22/02/2021;22/02/2021;;SLI; 05/02/2021;001-5872;AGERSA;27/02/2021;27/02/2021;CHAO;2/03/2021;3/03/2021;9;059-1183;012-1622;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-242-HPER // FFAU2204829]
2021-2022;LIQUIDADA;21-007-HTAL;4700001904;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2211;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;2/12/2020;;CH ROBINSON;CMA CGM;;TCNU6413476;NA;3/12/2020;5/12/2020;5/12/2020;4/12/2020;49;CHSL2201755;CMA CGM JEAN GABRIEL;8/01/2021;8/01/2021;29/01/2021;4;SI;1100054_0002;;IMUPESA;AVM;34;28/12/2020; 26/01/2021;118-2021-10-032400-01-7-00;Verde;30/01/2021;2/01/2021;29/01/2021;22/02/2021;22/02/2021;;SLI; 05/02/2021;001-5883;AGERSA;27/02/2021;1/03/2021;CHAO;3/03/2021;4/03/2021;9;022-2586;012-1623;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-242-HPER // FSCU7181640]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;MSKU0344378;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;82;23/12/2020;19/01/2021;118-2021-10-024232-01-1-00;Verde;12/01/2021;13/01/2021;20/01/2021;14/01/2021;2/02/2021;;SLI;2/02/2021;PEND;AGERSA;3/02/2021;3/02/2021;CHAO;3/02/2021;4/02/2021;5;015-2685;012-1593;28/03/2022;2021-1;;-;;Cargada en CP. Falta BL y BARCO. - DOC CARGADA. FALTA BL, CERT. ORIGEN, CERT. FITOSANITARIO EXP, FACTURA, SEGURO Y PROFORMA SLI (23/12) [21-254-HPER // 4700002122 // TCLU5847866]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;GESU5785077;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;82;23/12/2020;19/01/2021;118-2021-10-024232-01-1-00;Verde;12/01/2021;13/01/2021;20/01/2021;14/01/2021;2/02/2021;;SLI;2/02/2021;PEND;AGERSA;3/02/2021;3/02/2021;CHAO;3/02/2021;4/02/2021;5;0014-963;012-1554;28/03/2022;2021-1;;-;;No cargada. Falta forma de pago (23/12) [21-253-HPER // SEGU5657240]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;MSKU0541398;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;SAASA;AVM;74;11/01/2021;12/01/2021;235-2021-10-003739-01-6-00;Verde;11/01/2021;11/01/2021;12/01/2021;13/01/2021;13/01/2021;;SLI;;-;AGERSA;;;FUNDO ARMONIA;14/01/2021;15/01/2021;2;PEND;PEND;28/03/2022;2021-1;;-;;No cargada. Falta forma de pago (23/12) [21-252-HPER // FANU1608012]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;MRKU3031631;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;SAASA;AVM;104;20/01/2021;20/01/2021;235-2021-10-008150-01-0-00;Verde;18/01/2021;18/01/2021;20/01/2021;22/01/2021;22/01/2021;;SLI;;-;AGERSA;;;FUNDO ARMONIA;26/01/2021;27/01/2021;4;PEND;PEND;28/03/2022;2021-1;;-;;No cargada. Falta forma de pago (23/12) [21-250-HPER // TEMU6336338]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;MSKU0079633;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;129;28/01/2021;11/02/2021;118-2021-10-055095-01-6-00;Verde;13/02/2021;14/02/2021;12/02/2021;15/02/2021;16/02/2021;;SLI;18/02/2021;PEND;AGERSA;18/02/2021;18/02/2021;OLMOS;20/02/2021;21/02/2021;7;0012-1242;012-1610;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-245-HPER // CAIU9266035]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;MSKU1047498;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;129;28/01/2021;11/02/2021;118-2021-10-055095-01-6-00;Verde;13/02/2021;14/02/2021;12/02/2021;15/02/2021;16/02/2021;;SLI;18/02/2021;PEND;AGERSA;18/02/2021;18/02/2021;OLMOS;20/02/2021;21/02/2021;7;0018-718;012-1611;28/03/2022;2021-1;;-;;No cargada. No tiene importe USD ni EUR (Control 23/12) [21-245-HPER // TCLU8468110]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;SUDU6806625;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;160;10/02/2021;17/02/2021;118-2021-10-064543-01-8-00;Verde;20/02/2021;22/02/2021;19/02/2021;26/02/2021;26/02/2021;;SLI;1/03/2021;PEND;AGERSA;1/03/2021;1/03/2021;CHAO;3/03/2021;4/03/2021;9;040-2108;012-1624;28/03/2022;2021-1;;-;;Cargada en CP – FALTA PROFORMA SLI [21-236-HPER //APHU6699442]
2021-2022;LIQUIDADA;21-008-HTAL;4700001905;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2295;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;14/12/2020;;CH ROBINSON;MAERSK;;PONU8146960;NA;15/12/2020;17/12/2020;17/12/2020;17/12/2020;51;CHSL2201820;MERIDIAN;24/01/2021;24/01/2021;29/01/2021;4;SI;1100054_0001;;IMUPESA;AVM;160;10/02/2021;17/02/2021;118-2021-10-064543-01-8-00;Verde;20/02/2021;22/02/2021;19/02/2021;26/02/2021;26/02/2021;;SLI;1/03/2021;PEND;AGERSA;1/03/2021;1/03/2021;CHAO;3/03/2021;4/03/2021;9;050-2019;012-1651;28/03/2022;2021-1;;-;;Cargada en CP – FALTA PROFORMA SLI [21-236-HPER // CAIU8289210]
2021-2022;LIQUIDADA;21-009-HTAL;4700001906;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2340;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;23/12/2020;;CH ROBINSON;MAERSK;;SUDU8970330;NA;26/12/2020;27/12/2020;27/12/2020;24/12/2021;51;CHSL2201876;POLAR MEXICO;31/01/2021;31/01/2021;12/02/2021;6;SI;1100496_000001;;IMUPESA;AVM;82;23/12/2020;11/02/2021 ;118-2021-10-055095-01-6-00;Verde;13/02/2021;14/02/2021;12/02/2021;14/01/2021;2/02/2021;;AVM;17/02/2021;PEND;RVC;3/02/2021;3/02/2021;CHAO;3/02/2021;4/02/2021;5;0020-613;PEND;28/03/2022;2021-1;;-;;"No cargada. Falta forma de pago (23/12) [21-253-HPER //
HLXU8044959]"
2021-2022;LIQUIDADA;21-009-HTAL;4700001906;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2340;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;23/12/2020;;CH ROBINSON;MAERSK;;TCNU7451510;NA;26/12/2020;27/12/2020;27/12/2020;24/12/2021;51;CHSL2201876;POLAR MEXICO;31/01/2021;31/01/2021;12/02/2021;6;SI;1100496_000001;;TALMA;AVM;126;28/01/2021;11/02/2021 ;118-2021-10-055095-01-6-00;Verde;13/02/2021;14/02/2021;12/02/2021;NA;NA;;AVM;17/02/2021;PEND;AGERSA;5/02/2021;NA;CHAO;5/02/2021;6/02/2021;5;PEND;PEND;28/03/2022;2021-1;;-;;Cargada en CP - FALTA CERT. ORIG, CERT. FITOSANITARIO DE EXP, FACTURA, PL, PROFORMA SLI [21-246-HPER // WHLU5680827]
2021-2022;LIQUIDADA;21-009-HTAL;4700001906;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2340;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;23/12/2020;;CH ROBINSON;MAERSK;;MRSU4137596;NA;26/12/2020;27/12/2020;27/12/2020;24/12/2021;51;CHSL2201876;POLAR MEXICO;31/01/2021;31/01/2021;12/02/2021;6;SI;1100496_000001;;SAASA;AVM;146;8/02/2021;11/02/2021 ;118-2021-10-055095-01-6-00;Verde;13/02/2021;14/02/2021;12/02/2021;15/02/2021;15/02/2021;;NA;17/02/2021;-;AVM;-;-;FUNDO ARMONIA;16/02/2021;17/02/2021;7;PEND;PEND;28/03/2022;2021-1;;-;;Cargada en CP - FALTA CERT. ORIG, CERT. FITOSANITARIO DE EXP, FACTURA, PL, PROFORMA SLI [21-246-HPER // WHLU5669812]
2021-2022;LIQUIDADA;21-009-HTAL;4700001906;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2340;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;23/12/2020;;CH ROBINSON;MAERSK;;MRKU4599483;NA;26/12/2020;27/12/2020;27/12/2020;24/12/2021;51;CHSL2201876;POLAR MEXICO;31/01/2021;31/01/2021;12/02/2021;6;SI;1100496_000001;;IMUPESA;AVM;129;14/05/2021;11/02/2021 ;118-2021-10-055095-01-6-00;Rojo;13/02/2021;14/02/2021;12/02/2021;NA;NA;;AGERSA;17/02/2021;;AGERSA;-;5/06/2021;FUNDO ARMONIA;3/04/2021;4/04/2021;13;;;28/03/2022;2021-1;;-;; Control 23/12 solo tiene familia de producto y proveedor, OP y OC [21-226-HPER //LIMB21244900]
2021-2022;LIQUIDADA;21-009-HTAL;4700001906;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2340;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;23/12/2020;;CH ROBINSON;MAERSK;;MSKU9838330;NA;26/12/2020;27/12/2020;27/12/2020;24/12/2021;51;CHSL2201876;POLAR MEXICO;31/01/2021;31/01/2021;12/02/2021;6;SI;1100496_000001;;IMUPESA;AVM;129;14/05/2021;11/02/2021 ;118-2021-10-055095-01-6-00;Rojo;13/02/2021;14/02/2021;12/02/2021;NA;NA;;AGERSA;17/02/2021;;AGERSA;-;5/06/2021;FUNDO ARMONIA;3/04/2021;4/04/2021;13;;;28/03/2022;2021-1;;-;;No cargada por medio de transporte AIRE (23/12) [21-225-HPER]
2021-2022;LIQUIDADA;21-010-HTAL;4700001907;OMAR;ALFARROXO TRADING LTDA;SUSTRATOS;CORTEZA DE PINO 1530;DIVINE;2365;1,449;BOLSAS;EUR;4,129.65;60;FOB;SEA;FCL/FCL;LEIXOES;CALLAO;1;40HC;23;29/12/2020;;CH ROBINSON;MAERSK;;MRKU2554915;NA;30/12/2020;2/01/2021;2/01/2021;3/01/2021;53;CHSL2210002;POLAR PERU;7/02/2021;7/02/2021;19/02/2021;7;SI;1100496_000002;;IMUPESA;AVM;160;5/02/2021; 17/02/2021;118-2021-10-064543-01-8-00;Verde;20/02/2021;22/02/2021;19/02/2021;NA;NA;;AVM;27/02/2021;PEND;AGERSA;27/02/2021;27/02/2021;CHAO;28/02/2021;1/03/2021;9;018-2219;012-1621;28/03/2022;2021-1;;-;;Cargada en CP – FALTA PROFORMA SLI [21-235-HPER // ECMU9238743]
